Epoch 1/1000 | SDE training launched
Iteration 12/20 | SDE loss = -3.531e-02, MSE = 1.376e-05, exotic = 1.7297e-01, time = 0.77
Iteration 13/20 | SDE loss = -4.106e-02, MSE = 1.310e-05, exotic = 1.7206e-01, time = 0.77
Iteration 14/20 | SDE loss = -3.983e-02, MSE = 1.317e-05, exotic = 1.7154e-01, time = 0.77
Iteration 15/20 | SDE loss = -4.559e-02, MSE = 1.248e-05, exotic = 1.7041e-01, time = 0.77
Iteration 16/20 | SDE loss = -4.794e-02, MSE = 1.227e-05, exotic = 1.7069e-01, time = 0.77
Iteration 17/20 | SDE loss = -4.961e-02, MSE = 1.207e-05, exotic = 1.7038e-01, time = 0.77
Iteration 18/20 | SDE loss = -4.807e-02, MSE = 1.223e-05, exotic = 1.7040e-01, time = 0.77
Iteration 19/20 | SDE loss = -4.458e-02, MSE = 1.254e-05, exotic = 1.6999e-01, time = 0.77
Iteration 20/20 | SDE loss = -5.038e-02, MSE = 1.208e-05, exotic = 1.7126e-01, time = 0.77
Epoch 9/1000 | SDE average MSE = 1.386e-05, time = 15.39
Epoch 10/1000 | SDE training launched
Iteration 1/20 | SDE loss = -4.891e-02, MSE = 1.217e-05, exotic = 1.7061e-01, time = 0.76
Iteration 2/20 | SDE loss = -5.388e-02, MSE = 1.186e-05, exotic = 1.7255e-01, time = 0.76
Iteration 3/20 | SDE loss = -5.597e-02, MSE = 1.162e-05, exotic = 1.7222e-01, time = 0.76
Iteration 4/20 | SDE loss = -5.034e-02, MSE = 1.223e-05, exotic = 1.7267e-01, time = 0.77
Iteration 5/20 | SDE loss = -4.987e-02, MSE = 1.216e-05, exotic = 1.7153e-01, time = 0.77
Iteration 6/20 | SDE loss = -5.607e-02, MSE = 1.139e-05, exotic = 1.6999e-01, time = 0.80
Iteration 7/20 | SDE loss = -5.867e-02, MSE = 1.109e-05, exotic = 1.6957e-01, time = 0.77
Iteration 8/20 | SDE loss = -6.198e-02, MSE = 1.075e-05, exotic = 1.6954e-01, time = 0.77
Iteration 9/20 | SDE loss = -5.264e-02, MSE = 1.153e-05, exotic = 1.6797e-01, time = 0.78
Iteration 10/20 | SDE loss = -6.270e-02, MSE = 1.064e-05, exotic = 1.6909e-01, time = 0.78
Iteration 11/20 | SDE loss = -6.210e-02, MSE = 1.082e-05, exotic = 1.7032e-01, time = 0.77
Iteration 12/20 | SDE loss = -6.841e-02, MSE = 1.023e-05, exotic = 1.7079e-01, time = 0.76
Iteration 13/20 | SDE loss = -5.000e-02, MSE = 1.224e-05, exotic = 1.7246e-01, time = 0.77
Iteration 14/20 | SDE loss = -6.361e-02, MSE = 1.076e-05, exotic = 1.7121e-01, time = 0.77
Iteration 15/20 | SDE loss = -5.635e-02, MSE = 1.144e-05, exotic = 1.7075e-01, time = 0.76
Iteration 16/20 | SDE loss = -6.147e-02, MSE = 1.075e-05, exotic = 1.6900e-01, time = 0.77
Iteration 17/20 | SDE loss = -6.132e-02, MSE = 1.071e-05, exotic = 1.6850e-01, time = 0.77
Iteration 18/20 | SDE loss = -6.954e-02, MSE = 9.940e-06, exotic = 1.6897e-01, time = 0.77
Iteration 19/20 | SDE loss = -6.242e-02, MSE = 1.059e-05, exotic = 1.6839e-01, time = 0.78
Iteration 20/20 | SDE loss = -6.134e-02, MSE = 1.067e-05, exotic = 1.6804e-01, time = 0.77
Epoch 10/1000 | SDE average MSE = 1.118e-05, time = 15.39
Epoch 10/1000 | Update of (lambda_, c) to (1.000e+04, 1.600e+05)
Epoch 11/1000 | SDE training launched
Iteration 1/20 | SDE loss = -7.139e-02, MSE = 9.852e-06, exotic = 1.6996e-01, time = 0.76
Iteration 2/20 | SDE loss = -6.583e-02, MSE = 1.036e-05, exotic = 1.6946e-01, time = 0.80
Iteration 3/20 | SDE loss = -6.684e-02, MSE = 1.029e-05, exotic = 1.6981e-01, time = 0.79
Iteration 4/20 | SDE loss = -6.791e-02, MSE = 1.025e-05, exotic = 1.7043e-01, time = 0.77
Iteration 5/20 | SDE loss = -6.450e-02, MSE = 1.079e-05, exotic = 1.7246e-01, time = 0.78
Iteration 6/20 | SDE loss = -6.636e-02, MSE = 1.061e-05, exotic = 1.7255e-01, time = 0.78
Iteration 7/20 | SDE loss = -6.751e-02, MSE = 1.044e-05, exotic = 1.7198e-01, time = 0.81
Iteration 8/20 | SDE loss = -7.103e-02, MSE = 1.004e-05, exotic = 1.7143e-01, time = 0.80
Iteration 9/20 | SDE loss = -7.174e-02, MSE = 9.787e-06, exotic = 1.6965e-01, time = 0.78
Iteration 10/20 | SDE loss = -7.735e-02, MSE = 9.240e-06, exotic = 1.6978e-01, time = 0.77
Iteration 11/20 | SDE loss = -7.250e-02, MSE = 9.554e-06, exotic = 1.6808e-01, time = 0.77
Iteration 12/20 | SDE loss = -7.537e-02, MSE = 9.242e-06, exotic = 1.6783e-01, time = 0.77
Iteration 13/20 | SDE loss = -7.551e-02, MSE = 9.347e-06, exotic = 1.6901e-01, time = 0.77
Iteration 14/20 | SDE loss = -7.119e-02, MSE = 9.692e-06, exotic = 1.6815e-01, time = 0.77
Iteration 15/20 | SDE loss = -8.075e-02, MSE = 8.861e-06, exotic = 1.6939e-01, time = 0.77
Iteration 16/20 | SDE loss = -8.189e-02, MSE = 8.785e-06, exotic = 1.6978e-01, time = 0.79
Iteration 17/20 | SDE loss = -8.206e-02, MSE = 8.944e-06, exotic = 1.7154e-01, time = 0.77
Iteration 18/20 | SDE loss = -7.630e-02, MSE = 9.603e-06, exotic = 1.7237e-01, time = 0.77
Iteration 19/20 | SDE loss = -7.517e-02, MSE = 9.685e-06, exotic = 1.7206e-01, time = 0.78
Iteration 20/20 | SDE loss = -8.322e-02, MSE = 8.790e-06, exotic = 1.7115e-01, time = 0.77
Epoch 11/1000 | Checkpoint 1e-05 reached. Model NeuralLVModel_upperbound_1e-05.pt saved.
Epoch 11/1000 | SDE average MSE = 9.708e-06, time = 15.54
Epochs 1 - 11 | SDE loss: 2.032e-02 -> 9.708e-06 | CV loss: 0.000e+00 -> 1.149e+00 | elapsed time: 155.24
Epoch 1 - 11 | elapsed time: 180.46
Epoch 12/1000 | CV training launched
Iteration 1/20 | CV loss = 9.792e-01, time = 0.81
Iteration 2/20 | CV loss = 9.669e-01, time = 0.80
Iteration 3/20 | CV loss = 9.340e-01, time = 0.80
Iteration 4/20 | CV loss = 9.099e-01, time = 0.80
Iteration 5/20 | CV loss = 8.852e-01, time = 0.81
Iteration 6/20 | CV loss = 8.573e-01, time = 0.79
Iteration 7/20 | CV loss = 8.256e-01, time = 0.79
Iteration 8/20 | CV loss = 8.155e-01, time = 0.79
Iteration 9/20 | CV loss = 7.699e-01, time = 0.79
Iteration 10/20 | CV loss = 7.619e-01, time = 0.79
Iteration 11/20 | CV loss = 7.257e-01, time = 0.79
Iteration 12/20 | CV loss = 7.179e-01, time = 0.79
Iteration 13/20 | CV loss = 6.840e-01, time = 0.79
Iteration 14/20 | CV loss = 6.645e-01, time = 0.80
Iteration 15/20 | CV loss = 6.461e-01, time = 0.80
Iteration 16/20 | CV loss = 6.240e-01, time = 0.80
Iteration 17/20 | CV loss = 6.042e-01, time = 0.80
Iteration 18/20 | CV loss = 5.896e-01, time = 0.79
Iteration 19/20 | CV loss = 5.802e-01, time = 0.79
Iteration 20/20 | CV loss = 5.602e-01, time = 0.79
Epoch 12/1000 | CV average loss = 7.551e-01, time = 15.89
Epoch 13/1000 | CV training launched
Iteration 1/20 | CV loss = 5.411e-01, time = 0.79
Iteration 2/20 | CV loss = 5.310e-01, time = 0.79
Iteration 3/20 | CV loss = 5.109e-01, time = 0.80
Iteration 4/20 | CV loss = 4.977e-01, time = 0.79
Iteration 5/20 | CV loss = 4.913e-01, time = 0.79
Iteration 6/20 | CV loss = 4.768e-01, time = 0.80
Iteration 7/20 | CV loss = 4.621e-01, time = 0.80
Iteration 8/20 | CV loss = 4.490e-01, time = 0.80
Iteration 9/20 | CV loss = 4.398e-01, time = 0.79
Iteration 10/20 | CV loss = 4.272e-01, time = 0.79
Iteration 11/20 | CV loss = 4.189e-01, time = 0.79
Iteration 12/20 | CV loss = 4.073e-01, time = 0.80
Iteration 13/20 | CV loss = 3.986e-01, time = 0.79
Iteration 14/20 | CV loss = 3.907e-01, time = 0.79
Iteration 15/20 | CV loss = 3.844e-01, time = 0.79
Iteration 16/20 | CV loss = 3.743e-01, time = 0.79
Iteration 17/20 | CV loss = 3.686e-01, time = 0.79
